시도교육청,지역교육청,지역,학교명,설립구분,오후돌봄운영교실수,오후돌봄참여학생수,저녁돌봄운영교실수,저녁돌봄참여학생수,1-4학년 학생수,방과후학교 연계형돌봄운영교실수,방과후학교 연계형돌봄참여학생수,5-6학년 학생수
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울대림초등학교,공립,4,102,0,0,813,0,0,415
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울동작초등학교,공립,2,45,0,0,255,0,0,139
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울문창초등학교,공립,4,86,0,0,364,0,0,208
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울미성초등학교,공립,2,50,0,0,557,1,9,253
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울본동초등학교,공립,1,19,0,0,64,1,8,43
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울봉천초등학교,공립,4,91,1,1,563,0,0,257
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울사당초등학교,공립,3,75,0,0,467,2,45,206
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울삼성초등학교,공립,2,52,0,0,293,1,20,131
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울상도초등학교,공립,4,100,0,0,684,0,0,336
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울신길초등학교,공립,4,100,0,0,863,2,31,477
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울신남성초등학교,공립,2,50,0,0,355,1,25,177
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신림초등학교,공립,3,60,1,3,439,0,0,237
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신봉초등학교,공립,3,60,0,0,213,1,15,125
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울신상도초등학교,공립,4,99,1,1,936,0,0,413
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신성초등학교,공립,2,52,0,0,455,0,0,215
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신우초등학교,공립,2,50,0,0,281,0,0,153
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울영본초등학교,공립,2,34,0,0,665,0,0,311
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울영화초등학교,공립,2,43,0,0,314,1,16,170
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울원당초등학교,공립,3,50,0,0,156,0,0,97
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울원신초등학교,공립,2,26,0,0,160,0,0,98
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울은로초등학교,공립,4,82,1,3,386,1,15,161
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울은천초등학교,공립,4,100,0,0,771,0,0,402
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울인헌초등학교,공립,3,75,0,0,814,0,0,370
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울청룡초등학교,공립,4,85,1,1,316,1,25,168
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울행림초등학교,공립,1,25,1,2,199,0,0,89
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울흑석초등학교,공립,3,70,2,8,348,1,18,193
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,중앙대학교사범대학부속초등학교,사립,0,0,0,0,482,0,0,237
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,동북초등학교,사립,2,27,1,23,503,0,0,196
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,상명초등학교,사립,1,12,1,12,468,0,0,199
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울계상초등학교,공립,4,73,1,3,394,0,0,254
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울공릉초등학교,공립,3,65,0,0,231,0,0,134
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울공연초등학교,공립,3,51,0,0,362,0,0,195
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울노원초등학교,공립,2,26,0,0,219,0,0,93
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울노일초등학교,공립,2,54,0,0,350,1,8,189
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울녹천초등학교,공립,2,32,0,0,267,0,0,118
