시도교육청,지역교육청,지역,학교명,설립구분,인적자원운용,학생복지/교육격차해소,기본적교육활동,선택적교육활동,교육활동지원,학교일반운영,학교시설확충,학교재무활동
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,서울정곡초등학교,공립,"31,335,000","296,298,000","173,844,000","44,891,000","91,493,000","175,743,000",0,0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,서울정목초등학교,공립,"60,850,000","860,087,000","264,390,000","765,580,000","139,427,000","277,492,000","22,000,000",0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,서울지향초등학교,공립,"43,830,000","75,161,000","225,184,000","573,442,000","119,782,000","251,917,000",0,"2,000,000"
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,서울치현초등학교,공립,"46,456,000","534,378,000","163,593,000","755,417,000","110,359,000","214,116,000",0,"2,062,000"
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,서울탑산초등학교,공립,"51,510,000","485,621,000","211,176,000","417,228,000","106,620,000","214,983,000",0,0
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,서울화곡초등학교,공립,"66,950,000","708,339,000","219,992,000","43,861,000","109,437,000","299,398,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울가산초등학교,공립,"33,290,000","74,215,000","66,530,000","40,318,000","90,586,000","191,920,000",0,"500,000"
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울개명초등학교,공립,"32,750,000","41,280,000","78,864,000","36,092,000","112,245,000","191,011,000","25,000,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울개봉초등학교,공립,"67,250,000","69,072,000","129,283,000","113,009,000","115,510,000","301,860,000","16,249,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울개웅초등학교,공립,"43,850,000","55,014,000","89,529,000","40,292,000","104,564,000","197,140,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울고산초등학교,공립,"37,954,000","392,708,000","100,332,000","46,152,000","130,691,000","173,051,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울고척초등학교,공립,"36,962,000","42,977,000","204,547,000","64,225,000","94,945,000","141,306,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울구로남초등학교,공립,"44,440,000","42,312,000","150,058,000","83,275,000","113,227,000","330,032,000","127,000,000","124,000"
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울구로초등학교,공립,"40,990,000","51,060,000","118,426,000","34,629,000","109,788,000","254,472,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울구일초등학교,공립,"69,875,000","1,119,139,000","358,728,000","558,072,000","125,623,000","297,767,000",0,"10,000,000"
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울금산초등학교,공립,"30,500,000","24,795,000","68,305,000","43,017,000","78,405,000","178,598,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울금천초등학교,공립,"28,450,000","202,520,000","82,724,000","31,212,000","84,488,000","205,016,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울당산초등학교,공립,"30,440,000","40,550,000","74,629,000","38,437,000","99,189,000","220,041,000","15,000,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울당서초등학교,공립,"79,540,000","40,453,000","98,489,000","38,866,000","120,332,000","246,812,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울당중초등학교,공립,"36,293,000","448,253,000","190,278,000","65,708,000","138,625,000","180,711,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울대길초등학교,공립,"40,608,000","62,372,000","115,976,000","45,848,000","102,964,000","201,408,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울대동초등학교,공립,"37,330,000","28,468,000","112,763,000","139,189,000","109,697,000","257,604,000",0,"5,000,000"
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울대방초등학교,공립,"37,090,000","36,864,000","125,685,000","74,305,000","106,992,000","176,573,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울대영초등학교,공립,"43,140,000","50,784,000","93,049,000","46,589,000","126,780,000","220,604,000","5,000,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울덕의초등학교,공립,"55,878,000","68,030,000","90,781,000","42,283,000","139,996,000","203,961,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울도림초등학교,공립,"39,285,000","68,378,000","107,846,000","43,445,000","110,079,000","270,032,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울도신초등학교,공립,"35,150,000","152,086,000","77,104,000","100,414,000","122,110,000","263,514,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울독산초등학교,공립,"50,242,000","542,050,000","100,350,000","40,288,000","95,026,000","272,394,000","2,200,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울동구로초등학교,공립,"38,040,000","41,407,000","104,255,000","77,223,000","120,064,000","197,400,000","2,200,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울두산초등학교,공립,"36,650,000","46,395,000","115,485,000","42,940,000","96,374,000","210,643,000",0,"5,000,000"
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울매봉초등학교,공립,"27,180,000","323,742,000","75,643,000","43,047,000","117,236,000","151,724,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울문교초등학교,공립,"32,040,000","47,129,000","110,027,000","42,670,000","78,475,000","175,632,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울문래초등학교,공립,"50,160,000","111,494,000","112,636,000","38,362,000","136,679,000","254,284,000",0,"2,000,000"
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울문백초등학교,공립,"48,380,000","28,162,000","127,075,000","42,029,000","106,391,000","220,773,000","13,000,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울문성초등학교,공립,"35,696,000","36,125,000","99,327,000","35,838,000","91,226,000","251,509,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울미래초등학교,공립,"46,128,000","111,416,000","184,678,000","339,021,000","98,475,000","252,323,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울백산초등학교,공립,"33,250,000","49,760,000","116,705,000","41,692,000","90,736,000","190,953,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울세곡초등학교,공립,"37,540,000","57,532,000","125,496,000","77,475,000","85,254,000","240,755,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울시흥초등학교,공립,"46,460,000","29,482,000","125,607,000","40,800,000","106,170,000","243,200,000","7,400,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울신구로초등학교,공립,"51,670,000","57,283,000","95,477,000","63,784,000","99,315,000","202,295,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울신대림초등학교,공립,"26,570,000","263,465,000","94,026,000","141,300,000","80,769,000","212,480,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울신도림초등학교,공립,"58,900,000","855,908,000","105,282,000","16,475,000","120,985,000","267,810,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울신미림초등학교,공립,"48,780,000","47,150,000","95,310,000","43,200,000","85,214,000","273,349,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울신영초등학교,공립,"37,730,000","58,860,000","77,194,000","40,457,000","107,358,000","226,338,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울신흥초등학교,공립,"14,320,000","34,228,000","117,361,000","45,835,000","101,614,000","246,600,000",0,"85,000"
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울안천초등학교,공립,"25,100,000","253,504,000","102,034,000","195,205,000","108,078,000","197,326,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울여의도초등학교,공립,"54,290,000","806,489,000","113,593,000","70,700,000","86,200,000","269,989,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울영남초등학교,공립,"29,500,000","23,351,000","92,161,000","30,911,000","82,017,000","238,996,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울영동초등학교,공립,"31,028,000","385,916,000","172,703,000","357,438,000","115,430,000","222,912,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울영등포초등학교,공립,"27,010,000","311,003,000","103,180,000","39,216,000","79,725,000","229,380,000","3,760,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울영림초등학교,공립,"27,440,000","71,756,000","58,570,000","41,719,000","91,203,000","171,498,000","5,088,000",0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울영서초등학교,공립,"48,600,000","35,935,000","107,445,000","34,711,000","153,292,000","199,055,000",0,0
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울영신초등학교,공립,"50,260,000","738,486,000","120,332,000","50,239,000","101,099,000","260,747,000","2,984,000","2,000,000"
